,EquipmentNumber,EquipmentModel,EquipmentMake,compartid,compart,compartsn,oiltypeid,oilgradeid,coolantid,notesos,sampledate,oiladded,oilhours,actual_fluid_hours,meterread,oilchanged,filterchanged,evalcode,Problem Solved,Action Taken,Water,V40,V100,VI,GC Fuel,GC Glycol,Color,S-Color,Colour Desc,Appearance,Oil_contamin,Precip_Amount,Precip_Appear,Precip_Contam,Precip_Contam_Properties,Odor,Foaming,pH Coolant,Cond,MO4 raw,FPoint,Glycol,BP,KF Water,Fe,Cu,Pb,Sn,Cr,Ni,Ti,Al,Si,Na,K,B,Ca,Mg,P ,Zn,Mo,Li,Sb,Ba,Cd,Mn,Ag,V,4u,6u,14u,21u,38u,70u,ISO,Cutting,Sliding,Fatigue,Non Metallic,Fibers,Total Part/ml,NO2,pqL Index,Soot,OXI,NIT,Sulf,AW,FT-IR Glycol,FT-IR Water,Cap Inspect,DamageDelta
2405,480.0,EH5000,HITACHI        ,RFW,Right Front Wheel,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval and any time the oil is changed.,2017-06-08,,234.0,234.0,46707.0,False,False,A,False,False,Neg,636.8,71.31,190,,,,,,,,,,,,,,,,,,,,,189,0,0,0,2,0,0,0,6,0,1,19,39,0,268,4,0,0,1,0,0,2,0,0,3105490,679343,24601,3438,100,0,>28/27/22,1226,4280,10863,4323,54,3105490,,235,,30,,,13,,4,,
2406,480.0,EH5000,HITACHI        ,E,Engine,,CHEVRON DELO 400 LE,15W40,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval and any time the oil is changed.,2017-05-27,,418.0,418.0,46473.0,True,True,A,False,False,Neg,,15.52,,,,,,,,,,,,,,,,,,,,,,13,1,0,0,0,0,0,2,3,2,1,442,1684,404,1155,1355,101,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,30.0,20,9.0,24.0,24,0.0,18,,
2407,480.0,EH5000,HITACHI        ,LFW,Left Front Wheel,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval.,2017-05-27,,418.0,418.0,46473.0,True,False,A,False,False,Neg,639.7,69.75,186,,,,,,,,,,,,,,,,,,,,,28,0,0,0,0,1,0,1,10,0,1,23,26,0,289,2,0,0,0,0,0,0,0,0,14547,2928,103,8,1,1,21/19/14,1,3,23,15,11,14547,,8,,31,,,13,,3,,
2408,480.0,EH5000,HITACHI        ,RFW,Right Front Wheel,,CHEVRON TEGRA ,ISO 680,,Iron is elevated indicating gear; carrier or shaft wear. Total Ferrous Debris (pqL) index now appears EXTREMELY HIGH indicating a severe amount of larger-sized iron particulate. Oil Condition Analysis test results are acceptable. High amount of fine visible metallic debris is in the sample. Photo available in Oil Commander. Oil is too contaminated to obtain particle count analysis test results. Excessive wear may be indicated. Flush the compartment thoroughly with lightweight fluid to remove contaminates that can cause excessive wear. Additional investigation may be required.,2017-05-27,,418.0,418.0,46473.0,True,False,X,False,False,Neg,640.1,69.75,186,,,,,,,,,,,,,,,,,,,,,228,0,0,0,2,0,0,0,7,0,0,23,26,0,288,2,0,0,0,0,0,2,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,731,,31,,,13,,3,A1,
2409,480.0,EH5000,HITACHI        ,LREFD,Left Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate Analysis is acceptable for the operating time on the oil. Total Ferrous Debris (pqL) index appears acceptable. Cap inspection indicates visible non-metallic debris is in the sample. Oil is too contaminated to obtain particle count analysis test results. Resample ASAP to verify these results prior to any additional corrective action.,2017-05-27,,418.0,418.0,46473.0,False,False,C,False,False,Neg,638.6,70.29,188,,,,,,,,,,,,,,,,,,,,,71,2,0,0,0,1,0,0,3,1,1,20,24,0,278,12,0,2,0,0,0,1,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,162,,30,,,13,,3,C1,
2410,480.0,EH5000,HITACHI        ,RREFD,Right Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate Analysis is acceptable for the operating time on the oil.Total Ferrous Debris (pqL) index appears acceptable.Cap inspection indicates visible non-metallic debris is in the sample. Oil is too contaminated to obtain particle count analysis test results. Resample ASAP to verify these results prior to any additional corrective action.,2017-05-27,,418.0,418.0,46473.0,False,False,C,False,False,Neg,645.2,73.12,193,,,,,,,,,,,,,,,,,,,,,74,1,0,0,0,1,0,0,4,1,0,20,26,0,279,8,0,2,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,118,,30,,,13,,3,C1,
2411,480.0,EH5000,HITACHI        ,LFW,Left Front Wheel,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval.,2017-05-18,,290.0,290.0,46345.0,False,False,A,False,False,Neg,644.5,70.82,188,,,,,,,,,,,,,,,,,,,,,26,0,0,1,0,1,0,1,10,0,1,28,27,0,298,1,0,0,0,0,0,0,0,0,30155,4953,55,9,1,0,22/19/13,9,16,13,15,18,30155,,6,,30,,,13,,0,,
2412,480.0,EH5000,HITACHI        ,RFW,Right Front Wheel,,CHEVRON TEGRA ,ISO 680,,Iron is elevated indicating gear; carrier or shaft wear. Total Ferrous Debris (pqL) index appears elevated indicating an increasing amount of larger-sized iron particulate.Oil Condition Analysis  test results are acceptable.Oil is too dark to obtain particle count analysis test results.Be alert for abnormal noise or operational problems. Check and monitor magnetic plug (if equipped) for excessive iron debris.Sample again in 100 hours to monitor closely for increasing iron.,2017-05-18,,290.0,290.0,46345.0,False,False,C,False,False,Neg,648.2,69.82,185,,,,,,,,,,,,,,,,,,,,,230,0,0,1,2,0,0,0,7,0,0,25,29,0,310,2,0,0,0,0,0,2,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,201,,30,,,13,,2,,
2413,480.0,EH5000,HITACHI        ,LREFD,Left Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval.,2017-05-18,,290.0,290.0,46345.0,False,False,A,False,False,Neg,646.3,70.5,186,,,,,,,,,,,,,,,,,,,,,71,2,0,0,0,1,0,0,2,0,0,20,25,0,275,11,0,2,0,0,0,0,0,0,375942,86338,1300,123,6,1,26/24/18,19,246,518,10,37,375942,,35,,28,,,13,,0,,
2414,480.0,EH5000,HITACHI        ,RREFD,Right Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval.,2017-05-18,,290.0,290.0,46345.0,False,False,A,False,False,Neg,648.4,70.91,187,,,,,,,,,,,,,,,,,,,,,54,1,0,0,0,1,0,0,5,1,0,20,27,0,296,7,0,2,0,0,0,0,0,0,365447,79636,917,75,6,4,26/23/17,52,128,295,92,45,365447,,23,,29,,,13,,1,,
2415,480.0,EH5000,HITACHI        ,E,Engine,,CHEVRON DELO 400 LE,15W40,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval and any time the oil is changed.,2017-05-18,,290.0,290.0,46345.0,False,False,A,False,False,Neg,,15.28,,,,,,,,,,,,,,,,,,,,,,12,1,0,0,0,0,0,4,4,1,3,422,1648,412,1192,1366,98,0,0,0,0,0,0,0,,,,,,,,,,,,,,,7,30.0,19,9.0,24.0,23,0.0,15,,
2416,480.0,EH5000,HITACHI        ,S,Steering System,,CHEVRON DELO TORQFORCE (Formerly Drive Train HD),10WT,,Wear Rate Analysis is acceptable for the operating time on the oil. Total Ferrous Debris (pqL) index appears acceptable. Particle count indicates continued high particulate contamination. If applicable; inspect filter(s) for visual and microscopic metal debris as a precaution. Larger wear particles; if present; may be contained in the filter. Consider ultra-high efficiency filter elements OR kidney loop filtration to reduce particulate contamination for maximum component life. Target is ISO 18/15. Resample after 50 hours to monitor closely for increasing particulate contamination.,2017-05-18,,1208.0,1208.0,46345.0,False,False,C,False,False,Neg,,6.63,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,1,9,0,0,5,3199,12,886,1056,1,0,0,0,0,0,0,0,15958,5688,536,172,12,0,21/20/16,34,22,71,309,0,15958,,5,0.0,6,3.0,13.0,15,0.0,8,,
2417,480.0,EH5000,HITACHI        ,H,Hydraulic System,,CHEVRON DELO TORQFORCE (Formerly Drive Train HD),10WT,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. Particle count indicates acceptable particulate contamination. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-05-18,,290.0,290.0,46345.0,False,False,A,False,False,Neg,,6.62,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,5,0,0,5,3121,11,871,1042,1,0,0,0,0,0,0,0,5743,2175,320,128,15,1,20/18/16,31,15,42,192,0,5743,,0,0.0,5,3.0,13.0,15,0.0,5,,
2418,480.0,EH5000,HITACHI        ,E,Engine,,CHEVRON DELO 400 LE,15W40,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-05-02,,531.0,531.0,46055.0,True,True,A,False,False,Neg,,15.63,,,,,,,,,,,,,,,,,,,,,,10,1,0,0,0,0,0,3,3,2,2,420,1608,395,1111,1307,94,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,31.0,20,9.0,24.0,23,0.0,14,,
2419,480.0,EH5000,HITACHI        ,LFW,Left Front Wheel,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval.,2017-05-02,,531.0,531.0,46055.0,True,False,A,False,False,Neg,632,66.67,161,,,,,,,,,,,,,,,,,,,,,31,0,0,0,0,1,0,1,13,0,1,17,22,0,284,2,0,0,0,0,0,0,0,0,17059,3581,151,36,0,0,21/19/14,5,14,44,72,6,17059,,12,,34,,,14,,0,,
2420,480.0,EH5000,HITACHI        ,RFW,Right Front Wheel,,CHEVRON TEGRA ,ISO 680,,Iron is elevated indicating gear; carrier or shaft wear. Total Ferrous Debris (pqL) index now appears EXTREMELY HIGH indicating a severe amount of larger-sized iron particulate. Oil Condition Analysis test results are acceptable. High amount of fine visible metallic debris is in the sample. Photo available in Oil Commander. Oil is too contaminated to obtain particle count analysis test results. Excessive wear may be indicated. Flush the compartment thoroughly with lightweight fluid to remove contaminates that can cause excessive wear. Additional investigation may be required.,2017-05-02,,531.0,531.0,46055.0,True,False,X,False,False,Neg,610.3,68.12,164,,,,,,,,,,,,,,,,,,,,,269,0,0,0,2,0,0,0,9,0,1,17,23,0,289,2,0,0,0,0,0,2,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,1047,,35,,,13,,1,A1,
2421,480.0,EH5000,HITACHI        ,LREFD,Left Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. Particle count indicates acceptable particulate contamination. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-05-02,,918.0,918.0,46055.0,True,False,A,False,False,Neg,620.2,62.49,152,,,,,,,,,,,,,,,,,,,,,113,2,1,0,0,1,0,0,3,4,0,14,19,0,273,27,0,5,0,0,0,1,0,0,1073375,243071,5270,657,60,3,27/25/20,132,802,2209,582,3,1073375,,65,,36,,,14,,0,,
2422,480.0,EH5000,HITACHI        ,RREFD,Right Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. Particle count indicates acceptable particulate contamination. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-05-02,,918.0,918.0,46055.0,True,False,A,False,False,Neg,605.9,61.73,152,,,,,,,,,,,,,,,,,,,,,148,2,0,0,1,1,0,0,4,5,0,14,23,0,285,26,0,7,0,0,0,1,0,0,1287297,302635,7225,628,31,9,27/25/20,146,1046,3185,586,17,1287297,,74,,36,,,13,,1,,
2423,480.0,EH5000,HITACHI        ,H,Hydraulic System,,CHEVRON DELO TORQFORCE (Formerly Drive Train HD),10WT,,Wear Rate Analysis is acceptable for the operating time on the oil. Total Ferrous Debris (pqL) index appears acceptable. Particle count indicates continued high particulate contamination. If applicable; inspect filter(s) for visual and microscopic metal debris as a precaution. Larger wear particles; if present; may be contained in the filter. Consider ultra-high efficiency filter elements OR kidney loop filtration to reduce particulate contamination for maximum component life. Target is ISO 18/15. Resample after 50 hours to monitor closely for increasing particulate contamination.,2017-05-02,,1993.0,1993.0,46055.0,True,True,C,False,False,Neg,,6.69,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,1,5,3,1,9,2778,15,872,1018,2,0,0,0,0,0,0,0,24928,10447,1061,343,29,1,22/21/17,83,34,306,367,1,24928,,0,0.0,5,3.0,12.0,15,0.0,13,,
2424,480.0,EH5000,HITACHI        ,E,Engine,,CHEVRON DELO 400 LE,15W40,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval and any time the oil is changed.,2017-04-25,,402.0,402.0,45926.0,False,,A,False,False,Neg,,15.33,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,2,2,1,2,318,1068,245,837,920,61,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,24.0,20,9.0,24.0,24,0.0,17,,
2425,480.0,EH5000,HITACHI        ,H,Hydraulic System,,CHEVRON DELO TORQFORCE (Formerly Drive Train HD),10WT,,Fine metal Wear Rate Analysis by ICP of particles less than 10 microns appears acceptable.Total Ferrous Debris (pqL) index appears acceptable.Oil Condition Analysis  test results are acceptable.Cap inspection indicates visible non-metallic debris is in the sample. Oil is too contaminated to obtain particle count analysis test results. Resample ASAP to verify these results prior to any additional corrective action.,2017-04-25,0.0,1864.0,1864.0,45926.0,False,,C,False,False,Neg,,6.68,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,1,7,1,1,9,2883,14,843,1050,2,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,7,0.0,5,3.0,13.0,15,0.0,11,A1,
2426,480.0,EH5000,HITACHI        ,S,Steering System,,CHEVRON DELO TORQFORCE (Formerly Drive Train HD),10WT,,Fine metal Wear Rate Analysis by ICP of particles less than 10 microns appears acceptable.Total Ferrous Debris (pqL) index appears acceptable.Oil Condition Analysis  test results are acceptable.Cap inspection indicates visible non-metallic debris is in the sample. Oil is too contaminated to obtain particle count analysis test results. Resample ASAP to verify these results prior to any additional corrective action.,2017-04-25,,789.0,789.0,45926.0,False,,C,False,False,Neg,,6.69,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,2,11,1,1,8,3116,13,842,1066,2,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,6,0.0,5,3.0,13.0,15,0.0,3,A1,
2427,480.0,EH5000,HITACHI        ,RREFD,Right Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Fine metal Wear Rate Analysis by ICP of particles less than 10 microns appears acceptable.Total Ferrous Debris (pqL) index appears acceptable.Oil Condition Analysis  test results are acceptable.Oil is too dark to obtain particle count analysis test results.Results have been validated with retesting.No action required at this time.Resample at the next scheduled service interval.,2017-04-25,,789.0,789.0,45926.0,False,,A,False,False,Neg,614.8,62.35,172,,,,,,,,,,,,,,,,,,,,,141,2,0,0,0,1,0,0,4,4,1,14,21,0,277,24,0,6,0,0,0,1,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,74,,36,,,14,,4,,
2428,480.0,EH5000,HITACHI        ,LREFD,Left Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval and any time the oil is changed.,2017-04-25,,789.0,789.0,45926.0,False,,A,False,False,Neg,622.6,61.19,168,,,,,,,,,,,,,,,,,,,,,96,2,0,0,0,1,0,0,4,2,1,13,17,0,258,25,0,5,0,0,0,1,0,0,947247,212817,5382,1038,199,30,27/25/20,157,670,1809,1278,12,947247,,65,,37,,,14,,5,,
2429,480.0,EH5000,HITACHI        ,RFW,Right Front Wheel,,CHEVRON TEGRA ,ISO 680,,Iron is elevated indicating gear; carrier or shaft wear. Total Ferrous Debris (pqL) index appears elevated indicating an increasing amount of larger-sized iron particulate.Oil Condition Analysis  test results are acceptable.High amount of visible metallic debris is in the sample.  Oil is too contaminated to obtain particle count analysis test results. Excessive wear may be indicated.Flush the compartment thoroughly with lightweight fluid to remove contaminates that can cause excessive wear.Resample after 50 hours to monitor very closely.,2017-04-25,,402.0,402.0,45926.0,False,,C,False,False,Neg,636.7,67.47,181,,,,,,,,,,,,,,,,,,,,,324,1,0,0,3,0,0,0,10,0,0,17,20,0,267,1,0,0,0,0,0,3,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,1221,,35,,,14,,5,A1,
2430,480.0,EH5000,HITACHI        ,LFW,Left Front Wheel,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval.,2017-04-25,,402.0,402.0,45926.0,False,,A,False,False,Neg,633.7,67.67,182,,,,,,,,,,,,,,,,,,,,,33,0,0,0,0,1,0,1,15,0,1,18,20,0,276,1,0,0,0,0,0,0,0,0,718914,147557,2435,399,58,13,27/24/18,68,326,1053,459,57,718914,,8,,35,,,14,,5,,
2431,480.0,EH5000,HITACHI        ,E,Engine,,CHEVRON DELO 400 LE,15W40,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-04-02,,272.0,272.0,45524.0,True,True,A,False,False,Neg,,15.38,,,,,,,,,,,,,,,,,,,,,,11,1,0,1,0,0,0,4,4,2,2,458,1625,404,1177,1324,96,0,0,0,0,0,0,0,,,,,,,,,,,,,,,5,24.0,19,9.0,23.0,23,0.0,19,,
2432,480.0,EH5000,HITACHI        ,LFW,Left Front Wheel,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval.,2017-04-02,,387.0,387.0,45524.0,True,False,A,False,False,Neg,631.9,64.74,175,,,,,,,,,,,,,,,,,,,,,24,0,0,0,0,0,0,1,15,0,0,15,18,0,299,1,0,0,0,0,0,0,0,0,29814,9354,1552,853,229,16,22/20/18,51,104,121,1239,62,29814,,8,,40,,,14,,5,,
2433,480.0,EH5000,HITACHI        ,RFW,Right Front Wheel,,CHEVRON TEGRA ,ISO 680,,Iron is elevated indicating possible wheel bearing wear. All other Wear Rate Analysis test results are acceptable. Total Ferrous Debris index appears elevated. Particle count indicates high particulate contamination. Flush the compartment thoroughly with lightweight fluid to remove contaminates that can cause excessive wear. Check and monitor magnetic plug (if equipped) for excessive iron debris. Monitor for oil leaks at wheel group which can also indicate loss of bearing preload. Be alert for abnormal noise or operational problems. Resample after 50 hours to monitor very closely for increasing iron. Sample Note: Normal / Pre-PM	,2017-04-02,,387.0,387.0,45524.0,True,False,C,False,False,Neg,634.6,65.1,176,,,,,,,,,,,,,,,,,,,,,310,0,0,0,3,1,0,0,13,0,0,14,18,0,311,1,1,0,0,0,0,3,0,0,1747939,419534,26296,4456,301,12,28/26/22,872,4458,11773,5167,158,1747939,,346,,41,,,15,,5,,
2434,480.0,EH5000,HITACHI        ,LREFD,Left Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. Particle count indicates acceptable particulate contamination. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-04-02,,387.0,387.0,45524.0,False,False,A,False,False,Neg,624.5,63.05,172,,,,,,,,,,,,,,,,,,,,,61,1,0,0,0,1,0,0,5,1,0,12,18,0,255,23,1,4,0,0,0,1,0,0,481436,106456,4865,1481,234,21,26/24/19,189,683,1587,1732,108,481436,,35,,36,,,14,,5,,
